time,symbol,exchange,interval,open,high,low,close,volume
2026-03-26 14:15:00,NIFTY50,NSE,5m,54191.44,54229.04,53946.32,54194.1,1133505
2026-03-26 14:10:00,NIFTY50,NSE,5m,54354.97,54400.2,54318.7,54344.04,1518714
2026-03-26 14:05:00,NIFTY50,NSE,5m,54610.8,54749.16,54557.31,54577.58,1111791
2026-03-26 14:00:00,NIFTY50,NSE,5m,55053.03,55134.97,54824.16,54915.46,1382062
2026-03-26 13:55:00,NIFTY50,NSE,5m,55203.02,55288.27,55179.58,55211.29,987725
2026-03-26 13:50:00,NIFTY50,NSE,5m,55446.87,55489.33,55257.44,55457.58,1448507
2026-03-26 13:45:00,NIFTY50,NSE,5m,55382.74,55389.3,55359.98,55375.76,1079167
2026-03-26 13:40:00,NIFTY50,NSE,5m,55134.78,55445.15,55120.37,55222.99,994229
2026-03-26 13:35:00,NIFTY50,NSE,5m,55420.42,55576.53,55258.96,55320.35,853045
2026-03-26 13:30:00,NIFTY50,NSE,5m,55657.87,55747.77,55529.89,55583.99,981181
2026-03-26 13:25:00,NIFTY50,NSE,5m,55411.46,55631.61,55248.16,55527.65,794710
2026-03-26 13:20:00,NIFTY50,NSE,5m,55674.03,55955.25,55673.45,55828.93,768602
2026-03-26 13:15:00,NIFTY50,NSE,5m,56264.17,56325.71,56137.93,56240.01,1102835
2026-03-26 13:10:00,NIFTY50,NSE,5m,56026.78,56033.02,55974.47,55987.96,1567910
2026-03-26 13:05:00,NIFTY50,NSE,5m,55725.02,55949.41,55627.94,55759.27,948964
2026-03-26 13:00:00,NIFTY50,NSE,5m,55714.53,55845.62,55679.85,55725.71,1044248
2026-03-26 12:55:00,NIFTY50,NSE,5m,55870.86,56056.57,55760.29,55816.99,578030
2026-03-26 12:50:00,NIFTY50,NSE,5m,55690.05,55760.43,55653.37,55676.18,1050998
2026-03-26 12:45:00,NIFTY50,NSE,5m,55934.91,56065.03,55880.22,56058.17,709560
2026-03-26 12:40:00,NIFTY50,NSE,5m,56235.08,56240.02,56001.81,56182.64,1213039
2026-03-26 12:35:00,NIFTY50,NSE,5m,56189.62,56207.89,56177.35,56199.34,1098746
2026-03-26 12:30:00,NIFTY50,NSE,5m,55581.36,55832.55,55554.69,55801.47,1609742
2026-03-26 12:25:00,NIFTY50,NSE,5m,55550.46,55558.76,55438.82,55439.93,736779
2026-03-26 12:20:00,NIFTY50,NSE,5m,55503.15,55556.43,55442.74,55523.37,689148
2026-03-26 12:15:00,NIFTY50,NSE,5m,55020.97,55077.34,54935.85,54936.88,776396
2026-03-26 12:10:00,NIFTY50,NSE,5m,55198.01,55286.18,55094.07,55220.53,688999
2026-03-26 12:05:00,NIFTY50,NSE,5m,55222.2,55287.77,55112.92,55182.38,998106
2026-03-26 12:00:00,NIFTY50,NSE,5m,55898.08,56142.74,55893.1,56082.71,1388165
2026-03-26 11:55:00,NIFTY50,NSE,5m,56883.43,56898.12,56724.63,56735.49,704488
2026-03-26 11:50:00,NIFTY50,NSE,5m,56612.24,56711.06,56527.69,56689.69,1141624
2026-03-26 11:45:00,NIFTY50,NSE,5m,56597.88,56716.44,56588.67,56665.22,1390446
2026-03-26 11:40:00,NIFTY50,NSE,5m,57021.95,57104.96,56825.7,56952.96,984521
2026-03-26 11:35:00,NIFTY50,NSE,5m,57389.8,57503.12,57369.7,57443.66,1652580
2026-03-26 11:30:00,NIFTY50,NSE,5m,57207.47,57230.59,56761.16,56978.93,1033695
2026-03-26 11:25:00,NIFTY50,NSE,5m,56331.08,56479.23,56295.96,56475.7,1078413
2026-03-26 11:20:00,NIFTY50,NSE,5m,56181.62,56322.41,56178.46,56305.7,1078134
2026-03-26 11:15:00,NIFTY50,NSE,5m,56360.86,56478.7,56344.95,56475.39,1226850
2026-03-26 11:10:00,NIFTY50,NSE,5m,56802.93,56827.51,56595.4,56621.34,948776
2026-03-26 11:05:00,NIFTY50,NSE,5m,57046.52,57080.0,56882.77,56929.86,1778015
2026-03-26 11:00:00,NIFTY50,NSE,5m,56617.04,56662.31,56444.58,56594.06,272443
2026-03-26 10:55:00,NIFTY50,NSE,5m,56009.7,56022.14,55935.45,55944.32,1093400
2026-03-26 10:50:00,NIFTY50,NSE,5m,56181.52,56366.61,56178.81,56189.92,970743
2026-03-26 10:45:00,NIFTY50,NSE,5m,56201.97,56205.83,55884.73,55962.86,1303445
2026-03-26 10:40:00,NIFTY50,NSE,5m,55460.07,55707.43,55360.63,55403.65,1323296
2026-03-26 10:35:00,NIFTY50,NSE,5m,55361.17,55456.79,55324.63,55449.38,794737
2026-03-26 10:30:00,NIFTY50,NSE,5m,55607.43,55678.8,55603.1,55674.83,749738
2026-03-26 10:25:00,NIFTY50,NSE,5m,55800.03,55804.79,55623.25,55646.42,581345
2026-03-26 10:20:00,NIFTY50,NSE,5m,55483.67,55533.69,55309.45,55524.59,1151797
2026-03-26 10:15:00,NIFTY50,NSE,5m,55463.77,55519.94,55439.58,55485.9,896947
2026-03-26 10:10:00,NIFTY50,NSE,5m,55398.17,55400.87,55364.01,55388.64,912987
2026-03-26 10:05:00,NIFTY50,NSE,5m,55109.14,55181.73,55020.27,55020.85,1067384
2026-03-26 10:00:00,NIFTY50,NSE,5m,54799.14,54903.84,54753.62,54829.74,1080231
2026-03-26 09:55:00,NIFTY50,NSE,5m,55043.88,55060.04,54915.62,54978.13,775562
2026-03-26 09:50:00,NIFTY50,NSE,5m,54980.06,55150.79,54867.39,55072.05,938759
2026-03-26 09:45:00,NIFTY50,NSE,5m,55080.4,55193.74,55025.96,55123.84,938124
2026-03-26 09:40:00,NIFTY50,NSE,5m,54947.35,54995.73,54795.03,54855.07,876085
2026-03-26 09:35:00,NIFTY50,NSE,5m,54848.16,54955.62,54806.84,54810.77,1398401
2026-03-26 09:30:00,NIFTY50,NSE,5m,54168.48,54329.55,54141.16,54219.62,1345326
2026-03-26 09:25:00,NIFTY50,NSE,5m,54207.16,54305.27,54191.01,54273.43,1003347
2026-03-26 09:20:00,NIFTY50,NSE,5m,54667.02,54687.22,54657.97,54666.6,770296
2026-03-26 09:15:00,NIFTY50,NSE,5m,54247.56,54353.4,54180.72,54269.14,1127024
2026-03-27 15:25:00,NIFTY50,NSE,5m,54051.07,54153.75,54025.88,54115.57,1308194
2026-03-27 15:20:00,NIFTY50,NSE,5m,54131.62,54383.55,54053.4,54210.03,666952
2026-03-27 15:15:00,NIFTY50,NSE,5m,54526.56,54664.14,54411.3,54555.04,1556139
2026-03-27 15:10:00,NIFTY50,NSE,5m,54464.22,54500.82,54369.24,54438.23,852139
2026-03-27 15:05:00,NIFTY50,NSE,5m,54083.36,54317.51,54039.58,54255.25,624780
2026-03-27 15:00:00,NIFTY50,NSE,5m,53678.46,53739.87,53520.57,53726.55,555826
2026-03-27 14:55:00,NIFTY50,NSE,5m,53742.88,53812.66,53709.11,53759.71,1450209
2026-03-27 14:50:00,NIFTY50,NSE,5m,54228.37,54347.52,54153.39,54314.0,1289703
2026-03-27 14:45:00,NIFTY50,NSE,5m,54304.3,54482.14,54215.66,54394.75,1171625
2026-03-27 14:40:00,NIFTY50,NSE,5m,54395.74,54570.18,54346.13,54394.13,752807
2026-03-27 14:35:00,NIFTY50,NSE,5m,54376.15,54525.74,54222.45,54487.17,782856
2026-03-27 14:30:00,NIFTY50,NSE,5m,54497.13,54554.18,54472.65,54489.59,1132522
2026-03-27 14:25:00,NIFTY50,NSE,5m,54273.73,54381.18,54208.29,54273.54,1152650
2026-03-27 14:20:00,NIFTY50,NSE,5m,54507.88,54538.06,54446.82,54502.38,1182367
2026-03-27 14:15:00,NIFTY50,NSE,5m,54598.71,54647.63,54556.89,54569.35,984511
2026-03-27 14:10:00,NIFTY50,NSE,5m,54529.81,54592.04,54394.25,54579.61,1232480
2026-03-27 14:05:00,NIFTY50,NSE,5m,54335.46,54352.29,54183.76,54318.89,845777
2026-03-27 14:00:00,NIFTY50,NSE,5m,54740.71,54782.12,54562.57,54678.35,671967
2026-03-27 13:55:00,NIFTY50,NSE,5m,54854.63,54919.85,54759.77,54865.54,970677
2026-03-27 13:50:00,NIFTY50,NSE,5m,54664.44,54843.05,54625.75,54719.35,1400124
2026-03-27 13:45:00,NIFTY50,NSE,5m,54916.66,55072.41,54892.36,54998.92,747662
2026-03-27 13:40:00,NIFTY50,NSE,5m,54870.27,54885.06,54785.19,54867.59,585505
2026-03-27 13:35:00,NIFTY50,NSE,5m,54637.92,54688.74,54504.23,54658.54,432938
2026-03-27 13:30:00,NIFTY50,NSE,5m,54472.87,54545.18,54355.34,54456.39,1342600
2026-03-27 13:25:00,NIFTY50,NSE,5m,53977.58,54145.08,53872.93,53979.6,901589
2026-03-27 13:20:00,NIFTY50,NSE,5m,54127.23,54198.68,54084.18,54112.27,708175
2026-03-27 13:15:00,NIFTY50,NSE,5m,53596.65,53652.62,53483.75,53622.24,698664
2026-03-27 13:10:00,NIFTY50,NSE,5m,53289.99,53368.9,53138.86,53298.24,529840
2026-03-27 13:05:00,NIFTY50,NSE,5m,52764.78,52772.79,52746.87,52750.45,949185
2026-03-27 13:00:00,NIFTY50,NSE,5m,52750.48,52774.48,52724.6,52733.02,663277
2026-03-27 12:55:00,NIFTY50,NSE,5m,52857.2,52863.36,52648.26,52698.66,633845
2026-03-27 12:50:00,NIFTY50,NSE,5m,52656.42,52702.79,52599.0,52617.85,611672
2026-03-27 12:45:00,NIFTY50,NSE,5m,52379.22,52426.95,52248.25,52348.82,982078
2026-03-27 12:40:00,NIFTY50,NSE,5m,52053.65,52075.8,52041.85,52047.23,1297638
2026-03-27 12:35:00,NIFTY50,NSE,5m,52106.14,52261.13,52088.96,52173.28,983658
2026-03-27 12:30:00,NIFTY50,NSE,5m,51994.52,52037.47,51964.73,52034.88,471155
2026-03-27 12:25:00,NIFTY50,NSE,5m,52184.1,52224.9,52023.11,52122.39,987675
2026-03-27 12:20:00,NIFTY50,NSE,5m,51900.22,51910.19,51864.09,51896.89,1469372
2026-03-27 12:15:00,NIFTY50,NSE,5m,51997.95,52007.92,51920.54,51949.07,961961
2026-03-27 12:10:00,NIFTY50,NSE,5m,52366.43,52446.89,52285.29,52292.78,413403
2026-03-27 12:05:00,NIFTY50,NSE,5m,52518.82,52577.61,52406.89,52451.27,1659135
2026-03-27 12:00:00,NIFTY50,NSE,5m,52333.96,52431.41,52308.03,52348.36,541271
2026-03-27 11:55:00,NIFTY50,NSE,5m,52334.81,52424.51,52308.77,52420.91,1028438
2026-03-27 11:50:00,NIFTY50,NSE,5m,52314.84,52388.99,52172.38,52363.08,1087238
2026-03-27 11:45:00,NIFTY50,NSE,5m,52355.33,52455.28,52310.79,52370.38,1004224
2026-03-27 11:40:00,NIFTY50,NSE,5m,52248.79,52297.19,52156.88,52290.35,755420
2026-03-27 11:35:00,NIFTY50,NSE,5m,52180.07,52308.3,52134.21,52252.61,526251
2026-03-27 11:30:00,NIFTY50,NSE,5m,52300.55,52433.76,52208.35,52313.25,803716
2026-03-27 11:25:00,NIFTY50,NSE,5m,52014.48,52260.52,51940.44,52058.65,1426821
2026-03-27 11:20:00,NIFTY50,NSE,5m,51892.78,51907.29,51729.21,51799.43,985158
2026-03-27 11:15:00,NIFTY50,NSE,5m,51434.47,51450.04,51409.74,51444.99,423621
2026-03-27 11:10:00,NIFTY50,NSE,5m,51081.74,51093.22,51029.99,51038.5,759341
2026-03-27 11:05:00,NIFTY50,NSE,5m,50733.83,50737.82,50704.38,50732.96,818671
2026-03-27 11:00:00,NIFTY50,NSE,5m,50727.75,50833.22,50702.69,50778.49,1248920
2026-03-27 10:55:00,NIFTY50,NSE,5m,50660.49,50698.58,50396.08,50556.89,592030
2026-03-27 10:50:00,NIFTY50,NSE,5m,50656.55,50865.43,50629.88,50691.78,1013874
2026-03-27 10:45:00,NIFTY50,NSE,5m,50600.68,50730.5,50593.88,50705.65,817156
2026-03-27 10:40:00,NIFTY50,NSE,5m,50233.04,50234.09,50209.29,50211.65,789857
2026-03-27 10:35:00,NIFTY50,NSE,5m,50571.56,50572.15,50283.66,50381.11,323075
2026-03-27 10:30:00,NIFTY50,NSE,5m,50559.83,50648.89,50466.3,50590.39,862334
2026-03-27 10:25:00,NIFTY50,NSE,5m,50333.4,50512.06,50299.23,50344.05,1027198
2026-03-27 10:20:00,NIFTY50,NSE,5m,50461.61,50653.73,50448.59,50454.85,1194473
2026-03-27 10:15:00,NIFTY50,NSE,5m,50267.68,50282.06,50226.98,50243.83,1227560
2026-03-27 10:10:00,NIFTY50,NSE,5m,50353.81,50399.58,50232.08,50273.39,1069458
2026-03-27 10:05:00,NIFTY50,NSE,5m,49992.07,49999.31,49872.85,49960.56,1155705
2026-03-27 10:00:00,NIFTY50,NSE,5m,49513.19,49517.95,49512.88,49517.64,735890
2026-03-27 09:55:00,NIFTY50,NSE,5m,49422.48,49494.77,49407.11,49427.81,1260904
2026-03-27 09:50:00,NIFTY50,NSE,5m,49390.1,49485.48,49375.61,49402.17,921813
2026-03-27 09:45:00,NIFTY50,NSE,5m,49317.36,49318.42,49266.63,49308.88,754599
2026-03-27 09:40:00,NIFTY50,NSE,5m,49024.27,49129.13,48934.91,49021.89,1192772
2026-03-27 09:35:00,NIFTY50,NSE,5m,48916.93,48962.72,48764.41,48928.78,1028941
2026-03-27 09:30:00,NIFTY50,NSE,5m,49026.66,49156.61,48985.56,48999.55,1077701
2026-03-27 09:25:00,NIFTY50,NSE,5m,48866.3,49143.39,48852.78,48993.45,521242
2026-03-27 09:20:00,NIFTY50,NSE,5m,49084.02,49177.42,48968.87,49043.06,1182245
2026-03-27 09:15:00,NIFTY50,NSE,5m,48878.23,48965.41,48802.57,48883.64,795636
2026-03-30 15:25:00,NIFTY50,NSE,5m,49190.15,49239.07,49114.06,49174.92,1024268
2026-03-30 15:20:00,NIFTY50,NSE,5m,48899.54,48986.98,48753.91,48890.64,661021
2026-03-30 15:15:00,NIFTY50,NSE,5m,48918.49,49046.24,48916.07,49014.72,1581755
2026-03-30 15:10:00,NIFTY50,NSE,5m,49317.19,49335.94,49307.1,49309.27,833735
2026-03-30 15:05:00,NIFTY50,NSE,5m,49431.59,49465.79,49381.79,49432.77,505582
2026-03-30 15:00:00,NIFTY50,NSE,5m,49367.02,49442.5,49256.75,49387.65,970175
2026-03-30 14:55:00,NIFTY50,NSE,5m,49261.87,49346.56,49205.41,49262.14,859684
2026-03-30 14:50:00,NIFTY50,NSE,5m,49506.05,49669.46,49473.46,49522.26,1434143
2026-03-30 14:45:00,NIFTY50,NSE,5m,49105.16,49225.4,49092.07,49174.87,457953
2026-03-30 14:40:00,NIFTY50,NSE,5m,48959.66,48959.83,48891.69,48941.26,1010394
2026-03-30 14:35:00,NIFTY50,NSE,5m,48845.12,48886.24,48800.77,48848.87,1721957
2026-03-30 14:30:00,NIFTY50,NSE,5m,49112.88,49218.89,48928.13,49156.04,1044951
2026-03-30 14:25:00,NIFTY50,NSE,5m,49220.38,49320.95,49041.92,49254.3,1079855
2026-03-30 14:20:00,NIFTY50,NSE,5m,49044.63,49100.88,49010.47,49020.82,1253989
2026-03-30 14:15:00,NIFTY50,NSE,5m,48957.82,48997.44,48861.95,48949.67,1573127
2026-03-30 14:10:00,NIFTY50,NSE,5m,48883.73,48887.4,48789.82,48804.21,1563234
2026-03-30 14:05:00,NIFTY50,NSE,5m,48704.02,48710.64,48570.55,48635.88,1014166
2026-03-30 14:00:00,NIFTY50,NSE,5m,48922.39,48923.91,48841.18,48878.79,940096
2026-03-30 13:55:00,NIFTY50,NSE,5m,48604.56,48714.38,48464.55,48548.43,1073397
2026-03-30 13:50:00,NIFTY50,NSE,5m,48914.09,48951.84,48867.43,48943.81,1113557
2026-03-30 13:45:00,NIFTY50,NSE,5m,49167.1,49213.29,49105.04,49151.39,908798
2026-03-30 13:40:00,NIFTY50,NSE,5m,49516.51,49537.83,49387.93,49424.39,954412
2026-03-30 13:35:00,NIFTY50,NSE,5m,49317.52,49348.34,49311.47,49314.93,1341852
2026-03-30 13:30:00,NIFTY50,NSE,5m,49238.48,49403.94,49171.91,49282.89,653098
2026-03-30 13:25:00,NIFTY50,NSE,5m,48965.84,48968.79,48891.64,48934.67,628451
2026-03-30 13:20:00,NIFTY50,NSE,5m,48875.95,48884.73,48703.39,48811.19,808655
2026-03-30 13:15:00,NIFTY50,NSE,5m,48801.61,49140.63,48698.63,48936.55,740990
2026-03-30 13:10:00,NIFTY50,NSE,5m,49179.64,49315.35,49027.82,49258.57,794662
2026-03-30 13:05:00,NIFTY50,NSE,5m,49108.15,49115.12,48932.36,48990.81,1496834
2026-03-30 13:00:00,NIFTY50,NSE,5m,48967.71,48986.16,48883.31,48906.18,1420763
2026-03-30 12:55:00,NIFTY50,NSE,5m,48904.46,48996.21,48859.25,48874.07,717227
2026-03-30 12:50:00,NIFTY50,NSE,5m,48699.31,48727.62,48417.06,48537.87,1086779
2026-03-30 12:45:00,NIFTY50,NSE,5m,48596.52,48688.69,48574.9,48686.24,1093785
2026-03-30 12:40:00,NIFTY50,NSE,5m,48516.8,48523.27,48510.82,48514.86,935337
2026-03-30 12:35:00,NIFTY50,NSE,5m,48468.56,48582.39,48446.32,48472.32,1488215
2026-03-30 12:30:00,NIFTY50,NSE,5m,48251.98,48436.76,48238.16,48367.63,1537696
2026-03-30 12:25:00,NIFTY50,NSE,5m,48229.55,48317.03,48167.75,48181.57,807154
2026-03-30 12:20:00,NIFTY50,NSE,5m,48085.36,48249.35,47998.62,48184.69,1400666
2026-03-30 12:15:00,NIFTY50,NSE,5m,48137.56,48173.69,48100.61,48137.57,673303
2026-03-30 12:10:00,NIFTY50,NSE,5m,48070.29,48157.34,47963.39,48052.88,1618955
2026-03-30 12:05:00,NIFTY50,NSE,5m,47795.44,47909.34,47795.31,47882.66,1094527
2026-03-30 12:00:00,NIFTY50,NSE,5m,47963.69,48106.12,47948.88,47963.95,1496984
2026-03-30 11:55:00,NIFTY50,NSE,5m,48289.5,48386.07,48196.82,48365.31,730507
2026-03-30 11:50:00,NIFTY50,NSE,5m,48437.24,48572.49,48353.43,48403.98,1390195
2026-03-30 11:45:00,NIFTY50,NSE,5m,48673.53,48779.93,48593.2,48649.9,1604258
2026-03-30 11:40:00,NIFTY50,NSE,5m,48315.72,48344.21,48208.72,48316.59,1099716
2026-03-30 11:35:00,NIFTY50,NSE,5m,48361.7,48421.37,48342.75,48359.54,865506
2026-03-30 11:30:00,NIFTY50,NSE,5m,48160.36,48194.93,48040.78,48099.03,1358792
2026-03-30 11:25:00,NIFTY50,NSE,5m,47754.78,47900.41,47638.18,47748.65,1221457
2026-03-30 11:20:00,NIFTY50,NSE,5m,47655.62,47710.6,47446.48,47576.91,1288145
2026-03-30 11:15:00,NIFTY50,NSE,5m,47798.93,47937.61,47682.81,47865.2,799098
2026-03-30 11:10:00,NIFTY50,NSE,5m,47967.36,48172.97,47924.43,48097.35,889824
2026-03-30 11:05:00,NIFTY50,NSE,5m,48156.79,48199.25,48108.12,48160.6,551596
2026-03-30 11:00:00,NIFTY50,NSE,5m,47823.01,47842.41,47727.12,47796.33,1174749
2026-03-30 10:55:00,NIFTY50,NSE,5m,47728.72,47868.67,47642.97,47754.21,1081874
2026-03-30 10:50:00,NIFTY50,NSE,5m,47826.73,47847.8,47797.82,47831.02,689009
2026-03-30 10:45:00,NIFTY50,NSE,5m,47911.08,47949.62,47867.51,47877.78,1342763
2026-03-30 10:40:00,NIFTY50,NSE,5m,47464.85,47515.61,47373.55,47441.19,1299471
2026-03-30 10:35:00,NIFTY50,NSE,5m,47207.42,47353.47,47206.58,47234.74,844935
2026-03-30 10:30:00,NIFTY50,NSE,5m,47138.7,47241.65,47121.03,47224.33,974749
2026-03-30 10:25:00,NIFTY50,NSE,5m,47366.0,47369.28,47309.06,47355.68,1155477
2026-03-30 10:20:00,NIFTY50,NSE,5m,46934.64,46980.74,46789.92,46840.42,1279966
2026-03-30 10:15:00,NIFTY50,NSE,5m,46725.37,46864.37,46672.42,46807.14,1049873
2026-03-30 10:10:00,NIFTY50,NSE,5m,47094.31,47111.34,46811.94,46845.3,1052244
2026-03-30 10:05:00,NIFTY50,NSE,5m,47043.34,47057.74,46990.15,47048.98,1247641
2026-03-30 10:00:00,NIFTY50,NSE,5m,47197.29,47350.97,47161.36,47216.68,1122011
2026-03-30 09:55:00,NIFTY50,NSE,5m,47359.95,47421.62,47310.0,47358.94,613741
2026-03-30 09:50:00,NIFTY50,NSE,5m,47094.36,47185.02,47058.83,47174.25,977549
2026-03-30 09:45:00,NIFTY50,NSE,5m,46732.46,46814.39,46677.36,46728.93,1032918
2026-03-30 09:40:00,NIFTY50,NSE,5m,46634.94,46688.34,46593.08,46641.76,1284566
2026-03-30 09:35:00,NIFTY50,NSE,5m,46846.44,46940.32,46782.77,46880.02,875994
2026-03-30 09:30:00,NIFTY50,NSE,5m,47236.81,47254.97,47206.2,47211.33,1359510
2026-03-30 09:25:00,NIFTY50,NSE,5m,47367.58,47476.76,47244.65,47383.78,1358995
2026-03-30 09:20:00,NIFTY50,NSE,5m,47541.19,47636.07,47408.22,47490.24,1068203
2026-03-30 09:15:00,NIFTY50,NSE,5m,47628.59,47648.37,47489.17,47585.13,1438068
2026-03-31 15:25:00,NIFTY50,NSE,5m,47482.55,47488.67,47424.74,47457.58,1509133
2026-03-31 15:20:00,NIFTY50,NSE,5m,47447.18,47474.01,47429.36,47431.46,1408991
2026-03-31 15:15:00,NIFTY50,NSE,5m,47822.77,47842.45,47815.96,47832.04,1286006
2026-03-31 15:10:00,NIFTY50,NSE,5m,47644.18,47646.34,47572.68,47611.4,1183571
2026-03-31 15:05:00,NIFTY50,NSE,5m,47962.8,48055.74,47936.16,48000.57,1025515
2026-03-31 15:00:00,NIFTY50,NSE,5m,47942.68,47956.18,47830.33,47928.08,1208712
2026-03-31 14:55:00,NIFTY50,NSE,5m,48327.53,48332.76,48212.62,48250.5,1103541
2026-03-31 14:50:00,NIFTY50,NSE,5m,47873.23,47943.34,47741.5,47915.93,1341325
2026-03-31 14:45:00,NIFTY50,NSE,5m,48071.99,48162.06,47986.09,48061.09,974160
2026-03-31 14:40:00,NIFTY50,NSE,5m,48013.28,48032.54,47782.73,47888.85,845278
2026-03-31 14:35:00,NIFTY50,NSE,5m,47531.86,47568.13,47522.14,47554.76,987294
2026-03-31 14:30:00,NIFTY50,NSE,5m,47640.53,47661.01,47600.63,47611.48,1346995
2026-03-31 14:25:00,NIFTY50,NSE,5m,47812.06,48047.78,47763.25,47856.55,802660
2026-03-31 14:20:00,NIFTY50,NSE,5m,47733.62,47781.48,47547.57,47659.15,1305466
2026-03-31 14:15:00,NIFTY50,NSE,5m,47449.33,47465.98,47212.48,47306.71,1199320
2026-03-31 14:10:00,NIFTY50,NSE,5m,47289.98,47405.73,47284.91,47289.72,436900
2026-03-31 14:05:00,NIFTY50,NSE,5m,47278.59,47304.24,47149.67,47273.77,1767969
2026-03-31 14:00:00,NIFTY50,NSE,5m,47437.34,47465.25,47372.0,47408.11,1223333
2026-03-31 13:55:00,NIFTY50,NSE,5m,47624.72,47668.95,47600.23,47637.94,796874
2026-03-31 13:50:00,NIFTY50,NSE,5m,47738.75,47773.02,47431.99,47628.55,692612
2026-03-31 13:45:00,NIFTY50,NSE,5m,48045.18,48161.92,48033.15,48075.19,1001566
2026-03-31 13:40:00,NIFTY50,NSE,5m,48183.47,48190.82,48119.59,48133.9,817423
2026-03-31 13:35:00,NIFTY50,NSE,5m,48011.16,48132.4,47958.62,48055.33,1021806
2026-03-31 13:30:00,NIFTY50,NSE,5m,47695.74,47728.55,47642.82,47672.92,1350235
2026-03-31 13:25:00,NIFTY50,NSE,5m,47603.7,47627.45,47597.99,47615.08,1004247
2026-03-31 13:20:00,NIFTY50,NSE,5m,47557.88,47705.73,47536.18,47539.75,1505145
2026-03-31 13:15:00,NIFTY50,NSE,5m,47660.07,47802.69,47506.84,47772.77,406982
2026-03-31 13:10:00,NIFTY50,NSE,5m,48063.85,48086.73,47625.62,47888.02,1637197
2026-03-31 13:05:00,NIFTY50,NSE,5m,47637.52,47735.27,47526.6,47610.42,1437648
2026-03-31 13:00:00,NIFTY50,NSE,5m,47547.04,47782.75,47538.85,47656.19,1097704
2026-03-31 12:55:00,NIFTY50,NSE,5m,47659.19,47900.37,47643.3,47820.96,841946
2026-03-31 12:50:00,NIFTY50,NSE,5m,48208.35,48293.68,48188.44,48191.11,792236
2026-03-31 12:45:00,NIFTY50,NSE,5m,48427.97,48480.21,48395.35,48409.77,917007
2026-03-31 12:40:00,NIFTY50,NSE,5m,48554.15,48654.28,48466.58,48598.78,997421
2026-03-31 12:35:00,NIFTY50,NSE,5m,48544.38,48682.32,48466.45,48618.24,1145410
2026-03-31 12:30:00,NIFTY50,NSE,5m,48704.27,48792.48,48693.03,48717.49,758392
2026-03-31 12:25:00,NIFTY50,NSE,5m,48994.01,49098.52,48972.14,49026.73,1331432
2026-03-31 12:20:00,NIFTY50,NSE,5m,48653.94,48901.86,48619.96,48704.92,949237
2026-03-31 12:15:00,NIFTY50,NSE,5m,48640.53,48656.56,48619.12,48624.7,976596
2026-03-31 12:10:00,NIFTY50,NSE,5m,48484.09,48502.48,48441.7,48441.73,140251
2026-03-31 12:05:00,NIFTY50,NSE,5m,48508.53,48630.65,48504.85,48538.41,1156084
2026-03-31 12:00:00,NIFTY50,NSE,5m,48876.43,49120.34,48694.31,48841.83,1216546
2026-03-31 11:55:00,NIFTY50,NSE,5m,48846.03,48893.17,48685.02,48700.93,751206
2026-03-31 11:50:00,NIFTY50,NSE,5m,48109.12,48243.58,48047.57,48123.75,813128
2026-03-31 11:45:00,NIFTY50,NSE,5m,48113.07,48141.23,48014.17,48029.37,862441
2026-03-31 11:40:00,NIFTY50,NSE,5m,48124.16,48321.7,48099.99,48253.54,1205824
2026-03-31 11:35:00,NIFTY50,NSE,5m,48428.01,48468.55,48346.56,48388.08,1331533
2026-03-31 11:30:00,NIFTY50,NSE,5m,48547.57,48547.63,48461.24,48496.51,861288
2026-03-31 11:25:00,NIFTY50,NSE,5m,48441.72,48476.64,48373.29,48433.47,1482067
2026-03-31 11:20:00,NIFTY50,NSE,5m,48154.32,48181.06,48049.78,48128.57,1418632
2026-03-31 11:15:00,NIFTY50,NSE,5m,48306.91,48356.54,48243.97,48257.39,787010
2026-03-31 11:10:00,NIFTY50,NSE,5m,48172.41,48199.66,48057.17,48060.91,951944
2026-03-31 11:05:00,NIFTY50,NSE,5m,48600.95,48615.07,48588.43,48590.57,940148
2026-03-31 11:00:00,NIFTY50,NSE,5m,48677.6,48914.67,48667.42,48734.03,954762
2026-03-31 10:55:00,NIFTY50,NSE,5m,48675.38,48680.54,48553.95,48597.42,1038215
2026-03-31 10:50:00,NIFTY50,NSE,5m,48469.58,48580.84,48453.61,48453.72,818790
2026-03-31 10:45:00,NIFTY50,NSE,5m,48706.8,48719.91,48257.24,48436.05,611356
2026-03-31 10:40:00,NIFTY50,NSE,5m,48440.05,48474.46,48333.12,48382.89,892414
2026-03-31 10:35:00,NIFTY50,NSE,5m,48514.98,48745.89,48505.15,48657.9,1204590
2026-03-31 10:30:00,NIFTY50,NSE,5m,48739.52,48831.19,48699.49,48708.12,1141520
2026-03-31 10:25:00,NIFTY50,NSE,5m,48603.82,48645.83,48494.24,48534.81,722692
2026-03-31 10:20:00,NIFTY50,NSE,5m,49010.58,49061.28,48983.98,48998.43,1068271
2026-03-31 10:15:00,NIFTY50,NSE,5m,49014.62,49077.64,48857.27,49015.41,939012
2026-03-31 10:10:00,NIFTY50,NSE,5m,49229.59,49232.09,49103.43,49208.73,1405839
2026-03-31 10:05:00,NIFTY50,NSE,5m,49064.2,49181.27,49058.75,49064.0,1320433
